Step,adv_loss,critic_loss,autoenc_loss,cycle_loss,recon_loss,epoch
76,0.115234375,0.2675383985042572,0.6306490898132324,0.0027194195427,0.5126953125,0
78,0.11114501953125,0.3293194472789764,0.6226671934127808,0.0025500038173049,0.5087890625,0
80,0.1004638671875,0.2884228229522705,0.5880959630012512,0.0026467717252671,0.48486328125,0
82,0.1124267578125,0.2964581251144409,0.6384069323539734,0.0026647364720702,0.5234375,0
84,0.11737060546875,0.2758722305297851,0.6317633986473083,0.0028571768198162,0.51171875,0
86,0.1134033203125,0.2807290256023407,0.6123363375663757,0.0029613303486257,0.49609375,0
88,0.11590576171875,0.2549881935119629,0.6016330718994141,0.002511995146051,0.483154296875,0
90,0.11474609375,0.2507477700710296,0.5728726983070374,0.0025602232199162,0.455810546875,0
93,0.1033935546875,0.2740621566772461,0.5931308269500732,0.0027987987268716,0.48681640625,1
95,0.11212158203125,0.2680973410606384,0.6030356287956238,0.0024496624246239,0.48828125,1
97,0.1160888671875,0.3274672031402588,0.5840159058570862,0.0024729217402637,0.46533203125,1
99,0.1142578125,0.2610838711261749,0.6061893701553345,0.0026737712323665,0.489501953125,1
101,0.1072998046875,0.2718423008918762,0.6003451347351074,0.0026888838037848,0.490478515625,1
103,0.11505126953125,0.2628854215145111,0.571865439414978,0.0025295021478086,0.4541015625,1
105,0.1171875,0.263083666563034,0.6160309314727783,0.0027496623806655,0.49609375,1
107,0.1033935546875,0.277724951505661,0.56801837682724,0.0025886639486998,0.4619140625,1
109,0.10919189453125,0.26358562707901,0.5775482654571533,0.0028412051033228,0.465576171875,1
111,0.05029296875,0.435853898525238,0.5131091475486755,0.0028552354779094,0.4599609375,1
113,0.08807373046875,0.308267593383789,0.540494441986084,0.0028967568650841,0.44970703125,1
115,0.1029052734375,0.2859123647212982,0.5707729458808899,0.0029018330387771,0.46484375,1
117,0.10400390625,0.2958735227584839,0.5755734443664551,0.0028195625636726,0.46875,1
119,0.1121826171875,0.2600253224372864,0.5907249450683594,0.0028343030717223,0.4755859375,1
121,0.0833740234375,0.32085782289505,0.5509997606277466,0.0026599101256579,0.46484375,1
123,0.0684814453125,0.3629675507545471,0.5517528653144836,0.0024364499840885,0.480712890625,1
125,0.08831787109375,0.3074272572994232,0.5505486726760864,0.0026971083134412,0.45947265625,1
127,0.0902099609375,0.3026182651519775,0.5455633997917175,0.0025946251116693,0.452880859375,1
129,0.11785888671875,0.2857570350170135,0.6036648154258728,0.0030789044685661,0.48291015625,1
131,0.107421875,0.2628432512283325,0.5604070425033569,0.0027898452244699,0.449951171875,1
133,0.1171875,0.2581592202186584,0.5661948323249817,0.002718266332522,0.4462890625,1
135,0.11553955078125,0.2714198529720306,0.5774314999580383,0.0027244791854172,0.458984375,1
137,0.11004638671875,0.2659740447998047,0.5524237751960754,0.0026191044598817,0.43994140625,1
139,0.11749267578125,0.2509806156158447,0.5606771111488342,0.0025716181844472,0.4404296875,1
141,0.10626220703125,0.2642544507980346,0.5231056809425354,0.0025978472549468,0.4140625,1
143,0.08453369140625,0.3100310564041137,0.5241654515266418,0.0026810835115611,0.43701171875,1
145,0.10626220703125,0.271173745393753,0.5200096964836121,0.0024315507616847,0.4111328125,1
147,0.1099853515625,0.2701097726821899,0.5344839692115784,0.0022574316244572,0.42236328125,1
149,0.08917236328125,0.299960047006607,0.5395328998565674,0.0024235085584223,0.44775390625,1
151,0.11114501953125,0.2654961049556732,0.5583364367485046,0.0026723851915448,0.4443359375,1
153,0.1070556640625,0.2738624811172485,0.5344976782798767,0.002759396797046,0.424560546875,1
155,0.0968017578125,0.2895012497901916,0.5344238877296448,0.0026856160257011,0.43505859375,1
157,0.07269287109375,0.3622105717658996,0.5261794924736023,0.0027420071419328,0.45068359375,1
159,0.10223388671875,0.2724992334842682,0.5270890593528748,0.0026749877724796,0.42236328125,1
161,0.11492919921875,0.2553385496139526,0.5622538924217224,0.0026835559401661,0.44482421875,1
163,0.1182861328125,0.3584789037704468,0.5352483987808228,0.0025335284881293,0.41455078125,1
165,0.1142578125,0.3113132119178772,0.5498681664466858,0.0025048991665244,0.43310546875,1
167,0.11297607421875,0.2599198818206787,0.5313867926597595,0.0025781760923564,0.416015625,1
169,0.11553955078125,0.2636745870113373,0.5546993017196655,0.0024531867820769,0.4365234375,1
171,0.11505126953125,0.2613595128059387,0.521321177482605,0.002766476245597,0.4033203125,1
173,0.1175537109375,0.3282722532749176,0.5463794469833374,0.0024341121315956,0.426513671875,1
175,0.111328125,0.2591474652290344,0.5424347519874573,0.002395719056949,0.4287109375,1
177,0.10205078125,0.2789449691772461,0.5220357179641724,0.0025044777430593,0.41748046875,1
179,0.1162109375,0.2487794160842895,0.5374672412872314,0.0023109840694814,0.419189453125,1
181,0.11700439453125,0.2752922177314758,0.53426194190979,0.0025236543733626,0.41455078125,1
183,0.1107177734375,0.2571567893028259,0.4941157400608063,0.0024165280628949,0.380859375,1
186,0.10772705078125,0.266877144575119,0.5264261364936829,0.0025003647897392,0.416015625,2
188,0.097900390625,0.3110150396823883,0.5140444040298462,0.002325625391677,0.4140625,2
190,0.0838623046875,0.3257108330726623,0.4930466711521148,0.0023240069858729,0.406982421875,2
192,0.11749267578125,0.2778464555740356,0.5333632230758667,0.0026015141047537,0.4130859375,2
194,0.11492919921875,0.3010060787200928,0.5303586721420288,0.0025266276206821,0.4130859375,2
196,0.11865234375,0.3059528768062591,0.5279144048690796,0.0025237936060875,0.40673828125,2
198,0.0919189453125,0.2975558638572693,0.5034359693527222,0.0024593865964561,0.4091796875,2
200,0.0872802734375,0.3146137595176697,0.5010052919387817,0.0024701231159269,0.411376953125,2
202,0.11346435546875,0.2505766749382019,0.5244155526161194,0.0024428963661193,0.40869140625,2
204,0.11798095703125,0.2666583657264709,0.5124725699424744,0.0027069489005953,0.391845703125,2
206,0.1141357421875,0.2518851161003113,0.5140405297279358,0.0023217739071696,0.3974609375,2
208,0.10076904296875,0.2805410325527191,0.5107957124710083,0.0024949284270405,0.40771484375,2
210,0.11297607421875,0.2534483671188354,0.529765248298645,0.0024215052835643,0.41455078125,2
212,0.1165771484375,0.2492148131132125,0.4975725710391998,0.0024553954135626,0.37841796875,2
214,0.10076904296875,0.2838912010192871,0.5026336908340454,0.0021454181987792,0.39990234375,2
216,0.10711669921875,0.2635672092437744,0.4971931874752044,0.0023201541043817,0.3876953125,2
218,0.1190185546875,0.2462136596441269,0.4944444298744201,0.0022569433785974,0.373046875,2
220,0.11212158203125,0.2816894054412842,0.4743139147758484,0.0019018149469047,0.3603515625,2
222,0.1165771484375,0.2747694551944732,0.4826672375202179,0.0021984933409839,0.364013671875,2
224,0.11932373046875,0.3216925263404846,0.4906445443630218,0.0021191684063524,0.369140625,2
226,0.1171875,0.2524998188018799,0.5151176452636719,0.0024223590735346,0.3955078125,2
228,0.11651611328125,0.3030478954315185,0.486900120973587,0.0022809891961514,0.3681640625,2
230,0.11865234375,0.3722821474075317,0.4822576940059662,0.0022772243246436,0.361328125,2
232,0.11669921875,0.2711734771728515,0.5170443058013916,0.0023958818055689,0.398193359375,2
234,0.11737060546875,0.2768589556217193,0.533734142780304,0.0024841199629008,0.4140625,2
236,0.11767578125,0.3437315821647644,0.5352523922920227,0.0025375769473612,0.4150390625,2
238,0.11846923828125,0.3461004197597503,0.5296801924705505,0.0023364492226392,0.40869140625,2
240,0.11553955078125,0.2577930688858032,0.4969126284122467,0.0022837109863758,0.379150390625,2
242,0.11737060546875,0.2631181478500366,0.5038158297538757,0.0023509606253355,0.384033203125,2
244,0.10186767578125,0.2725414931774139,0.5014623999595642,0.0021948483772575,0.3974609375,2
246,0.10516357421875,0.2656068205833435,0.5022745132446289,0.0025186385028064,0.39453125,2
248,0.10906982421875,0.2581791877746582,0.4981642663478851,0.0023146565072238,0.38671875,2
250,0.0968017578125,0.2886043488979339,0.4840797483921051,0.0021461467258632,0.38525390625,2
252,0.0867919921875,0.3092093467712402,0.4855157732963562,0.0026056098286062,0.39599609375,2
254,0.11358642578125,0.2585844099521637,0.5196160674095154,0.0025262262206524,0.4033203125,2
256,0.09735107421875,0.2857742607593536,0.4790475368499756,0.0022408904042094,0.37939453125,2
258,0.0850830078125,0.3253644108772278,0.48328498005867,0.0023279590532183,0.39599609375,2
260,0.1126708984375,0.2927629947662353,0.492729514837265,0.0024951416999101,0.37744140625,2
262,0.11212158203125,0.2695203721523285,0.4887235462665558,0.0026395597960799,0.3740234375,2
264,0.11309814453125,0.267046183347702,0.4815706610679626,0.0023225992918014,0.3662109375,2
266,0.1151123046875,0.2953402400016784,0.5161728858947754,0.0025010255631059,0.3984375,2
268,0.1156005859375,0.2737956643104553,0.4965316951274872,0.0023910677991807,0.37841796875,2
270,0.0888671875,0.3171991109848022,0.495039701461792,0.0026080657262355,0.403564453125,2
272,0.08837890625,0.3203123211860657,0.469403475522995,0.0026065988931804,0.37841796875,2
274,0.0911865234375,0.3130336999893188,0.4749141633510589,0.0027461838908493,0.380859375,2
276,0.09295654296875,0.2999424040317535,0.4757577776908874,0.002369106048718,0.38037109375,2
279,0.1190185546875,0.3000447154045105,0.4861212074756622,0.0022344782482832,0.364990234375,3
281,0.1182861328125,0.3845123946666717,0.501999020576477,0.0024872890207916,0.38134765625,3
283,0.1112060546875,0.3069297671318054,0.477264791727066,0.0021671417634934,0.36376953125,3
285,0.1134033203125,0.3367190361022949,0.4955534040927887,0.0023893429897725,0.3798828125,3
287,0.1112060546875,0.2766973972320556,0.4862777888774872,0.0023910750169306,0.372802734375,3
289,0.10626220703125,0.2809633910655975,0.4743329286575317,0.0024090926162898,0.36572265625,3
291,0.09796142578125,0.2882139086723327,0.470912754535675,0.0024069061037153,0.37060546875,3
293,0.11053466796875,0.2684668898582458,0.497277557849884,0.0024045223835855,0.38427734375,3
295,0.1075439453125,0.2908012270927429,0.4761708676815033,0.002538067754358,0.3662109375,3
297,0.1036376953125,0.2781136035919189,0.4872335493564605,0.0023702569305896,0.381103515625,3
299,0.09173583984375,0.3014267385005951,0.4717201590538025,0.0024818878155201,0.37744140625,3
301,0.0830078125,0.321209043264389,0.457474797964096,0.0023966785520315,0.3720703125,3
303,0.08245849609375,0.3259634673595428,0.4725116789340973,0.0022968479897826,0.3876953125,3
305,0.1094970703125,0.268289715051651,0.4752684533596039,0.0026121975388377,0.36328125,3
307,0.11834716796875,0.4031481146812439,0.4850427210330963,0.0023767098318785,0.3642578125,3
309,0.10888671875,0.2849026918411255,0.4898875951766968,0.0023387661203742,0.378662109375,3
311,0.1009521484375,0.2929205596446991,0.4691154062747955,0.0023185175377875,0.36572265625,3
313,0.0941162109375,0.2947751581668854,0.4812087118625641,0.0022048100363463,0.384765625,3
315,0.10986328125,0.2785156965255737,0.4735293090343475,0.0020937509834766,0.361572265625,3
317,0.09649658203125,0.2925865650177002,0.4811118841171264,0.0023521180264651,0.38232421875,3
319,0.1138916015625,0.2619471549987793,0.4945606887340545,0.002373177325353,0.378173828125,3
321,0.11163330078125,0.2792519927024841,0.4793336987495422,0.0022829258814454,0.365478515625,3
323,0.11260986328125,0.2678248584270477,0.4826052784919739,0.0023806798271834,0.36767578125,3
325,0.1187744140625,0.3158234357833862,0.4956273138523102,0.0024632394779473,0.374267578125,3
327,0.11883544921875,0.2852767407894134,0.4782062470912933,0.0023761764168739,0.35693359375,3
329,0.10595703125,0.2763709425926208,0.4722080826759338,0.0024815127253532,0.36376953125,3
331,0.1173095703125,0.2837823033332824,0.4941316843032837,0.0024324534460902,0.374267578125,3
333,0.1143798828125,0.2798167169094085,0.4788022637367248,0.0022397702559828,0.362060546875,3
335,0.11700439453125,0.2712123095989227,0.4678573906421661,0.0022812152747064,0.3486328125,3
337,0.1177978515625,0.3731985688209533,0.4904887080192566,0.002207466866821,0.370361328125,3
339,0.11083984375,0.2702159881591797,0.4432428777217865,0.0020807539112865,0.330322265625,3
341,0.0875244140625,0.3156772553920746,0.4529737830162048,0.0022901922930032,0.36328125,3
343,0.0992431640625,0.2902664542198181,0.4696726500988006,0.0023874887265264,0.3681640625,3
345,0.083984375,0.3250507712364197,0.4534541070461273,0.0022822176106274,0.3671875,3
347,0.111328125,0.2607240378856659,0.4957912266254425,0.0023830095306038,0.382080078125,3
349,0.09466552734375,0.2948397099971771,0.461446613073349,0.0024622245691716,0.3642578125,3
351,0.11505126953125,0.301262229681015,0.4730629324913025,0.0023598030675202,0.355712890625,3
353,0.1181640625,0.2667312324047088,0.4887197613716125,0.002391644520685,0.3681640625,3
355,0.11541748046875,0.3010606169700622,0.4688059687614441,0.0022532274015247,0.35107421875,3
357,0.1136474609375,0.2945699393749237,0.4622712135314941,0.0023102844133973,0.34619140625,3
359,0.11456298828125,0.286685585975647,0.4848000407218933,0.0023781801573932,0.367919921875,3
361,0.1151123046875,0.2782966494560241,0.4749806523323059,0.0023244153708219,0.357421875,3
363,0.11688232421875,0.2935503423213959,0.4772790372371673,0.0024255160242319,0.35791015625,3
365,0.1148681640625,0.2857988178730011,0.4723232388496399,0.0021083808969706,0.355224609375,3
367,0.1165771484375,0.3079663217067718,0.4737240076065063,0.0020443089306354,0.355224609375,3
372,0.11895751953125,0.2873350381851196,0.4795455038547516,0.0022505950182676,0.3583984375,4
374,0.11798095703125,0.3029468953609466,0.4703500866889953,0.0023325025103986,0.35009765625,4
376,0.1116943359375,0.2620280385017395,0.4463317692279815,0.0024841271806508,0.332275390625,4
378,0.10809326171875,0.262253850698471,0.4549455046653747,0.0023087747395038,0.344482421875,4
380,0.09857177734375,0.295154720544815,0.437781423330307,0.0019904179498553,0.337158203125,4
382,0.1165771484375,0.3667120933532715,0.4403674602508545,0.0018909014761447,0.32177734375,4
384,0.1171875,0.2976658940315246,0.4666361808776855,0.0022807221394032,0.34716796875,4
386,0.1190185546875,0.3261458873748779,0.4665363729000091,0.0021808922756463,0.345458984375,4
388,0.1190185546875,0.3132409751415252,0.4573741555213928,0.0022960281930863,0.3359375,4
390,0.1187744140625,0.2560591101646423,0.4611071646213531,0.0021227980032563,0.340087890625,4
392,0.11785888671875,0.3135991096496582,0.4561656415462494,0.0023082082625478,0.3359375,4
394,0.1070556640625,0.2649089694023132,0.4627034664154053,0.0022542625665664,0.353271484375,4
396,0.07830810546875,0.332829475402832,0.4328453540802002,0.0024254317395389,0.35205078125,4
398,0.09979248046875,0.2815527319908142,0.455565482378006,0.0021963424514979,0.353515625,4
400,0.10626220703125,0.271878719329834,0.435561329126358,0.0024558750446885,0.326904296875,4
402,0.08587646484375,0.3193623423576355,0.4284442067146301,0.0021746752317994,0.34033203125,4
404,0.10205078125,0.2871133089065552,0.452310562133789,0.0021152393892407,0.34814453125,4
406,0.11346435546875,0.2592339515686035,0.4549989402294159,0.0021180913317948,0.33935546875,4
408,0.11541748046875,0.2651940584182739,0.4887776970863342,0.0022054228466004,0.37109375,4
410,0.1181640625,0.26031693816185,0.4632484912872314,0.0020668490324169,0.343017578125,4
412,0.1146240234375,0.320563942193985,0.4704586565494537,0.0021969398949295,0.353759765625,4
414,0.07989501953125,0.3296687602996826,0.4489953219890594,0.0022179698571562,0.366943359375,4
416,0.10565185546875,0.2689492702484131,0.4396920502185821,0.0019478984177112,0.33203125,4
418,0.1077880859375,0.2724626064300537,0.4411236047744751,0.0021587733644992,0.331298828125,4
420,0.0938720703125,0.3036507964134216,0.4384980201721191,0.0024628727696835,0.342041015625,4
422,0.086669921875,0.3096058666706085,0.433047741651535,0.002139528747648,0.34423828125,4
424,0.09259033203125,0.3013159334659576,0.4325799643993377,0.0021600525360554,0.337890625,4
426,0.11785888671875,0.3213875293731689,0.4666827619075775,0.0023272868711501,0.346435546875,4
428,0.11407470703125,0.3033173680305481,0.4562928676605224,0.001947171986103,0.34033203125,4
430,0.10528564453125,0.2765193581581116,0.4372701346874237,0.0019673919305205,0.330078125,4
432,0.09527587890625,0.3045377433300018,0.4356647431850433,0.0020710055250674,0.33837890625,4
434,0.11151123046875,0.2630670070648193,0.4632835388183594,0.0021019068080931,0.349609375,4
436,0.10791015625,0.2739214897155761,0.4481102228164673,0.0023094415664672,0.337890625,4
438,0.08270263671875,0.3246828615665436,0.4243248999118805,0.0022057485766708,0.33935546875,4
440,0.1026611328125,0.2767807841300964,0.4624705612659454,0.0020213469397276,0.357666015625,4
442,0.10906982421875,0.269069492816925,0.4620952606201172,0.0023784784134477,0.3505859375,4
444,0.07855224609375,0.3251297175884247,0.4251989424228668,0.0021032418590039,0.344482421875,4
446,0.1043701171875,0.2736835479736328,0.4419114887714386,0.0019700934644788,0.33544921875,4
448,0.1134033203125,0.2732788324356079,0.4345559775829315,0.001938788453117,0.3193359375,4
450,0.1175537109375,0.2937551438808441,0.454159140586853,0.0020106951706111,0.334716796875,4
452,0.10955810546875,0.2700955271720886,0.4751217365264892,0.0022213547490537,0.36328125,4
454,0.109375,0.266118973493576,0.4476885795593261,0.0021319249644875,0.336181640625,4
456,0.1019287109375,0.2777490615844726,0.4400889873504638,0.002100694226101,0.336181640625,4
458,0.11492919921875,0.2790079116821289,0.4596459865570068,0.0018823170103132,0.3427734375,4
460,0.084716796875,0.3130136132240295,0.4269296824932098,0.0018808409804478,0.34033203125,4
462,0.09002685546875,0.3019264936447143,0.430899053812027,0.0019439777825027,0.3388671875,4
465,0.0965576171875,0.2898069620132446,0.4308448135852813,0.0021338623482733,0.332275390625,5
467,0.1077880859375,0.2648223042488098,0.4469761550426483,0.0021519418805837,0.337158203125,5
469,0.0888671875,0.3085001409053802,0.4223747849464416,0.0019646151922643,0.33154296875,5
471,0.10626220703125,0.2655897140502929,0.4295201003551483,0.0020298769231885,0.3212890625,5
473,0.09075927734375,0.3149263858795166,0.4136481285095215,0.0020270338281989,0.32080078125,5
475,0.10235595703125,0.2829923629760742,0.4611926972866058,0.00196417234838,0.35693359375,5
477,0.0960693359375,0.2903986871242523,0.4180281162261963,0.0020124809816479,0.31982421875,5
479,0.10174560546875,0.2783871591091156,0.4270766973495483,0.0020278603769838,0.3232421875,5
481,0.0906982421875,0.3100718855857849,0.4272385835647583,0.0019456088775768,0.33447265625,5
483,0.0791015625,0.3277957737445831,0.4244843423366546,0.0021210494451224,0.34326171875,5
485,0.11602783203125,0.2546746134757995,0.4380642175674438,0.0020290566608309,0.320068359375,5
487,0.1187744140625,0.3570886552333832,0.4511137306690216,0.001894993125461,0.33056640625,5
489,0.11102294921875,0.2803447842597961,0.4394864439964294,0.00198644422926,0.326416015625,5
491,0.08221435546875,0.3241461515426636,0.4044731259346008,0.0018852391513064,0.3203125,5
493,0.1026611328125,0.2783873081207275,0.4306553304195404,0.001944396761246,0.326171875,5
495,0.1143798828125,0.2519082725048065,0.4176856577396393,0.0021583074703812,0.30126953125,5
497,0.1065673828125,0.2641690671443939,0.4245125949382782,0.0021493125241249,0.315673828125,5
499,0.11785888671875,0.2970887422561645,0.4485107362270355,0.0019775310065597,0.32861328125,5
501,0.1195068359375,0.3709227442741394,0.4545605182647705,0.0019237854285165,0.3330078125,5
503,0.08599853515625,0.3129169642925262,0.4173832833766937,0.00185592926573,0.32958984375,5
505,0.1124267578125,0.265191376209259,0.4223699569702148,0.0019597928039729,0.30810546875,5
507,0.11151123046875,0.2993711531162262,0.4485771954059601,0.0020439776126295,0.3349609375,5
509,0.11651611328125,0.2717101573944092,0.461436003446579,0.0022074885200709,0.3427734375,5
511,0.1175537109375,0.3230191171169281,0.4383923411369324,0.0018689073622226,0.31884765625,5
513,0.11834716796875,0.3026583194732666,0.4547455012798309,0.0023529187310487,0.333984375,5
515,0.1181640625,0.3267555236816406,0.4420205056667328,0.0020791068673133,0.32177734375,5
517,0.1170654296875,0.3295521736145019,0.4477125704288482,0.0019117980264127,0.32861328125,5
519,0.11444091796875,0.2818784117698669,0.4588945209980011,0.0021074218675494,0.34228515625,5
521,0.11572265625,0.2718445956707001,0.4369349777698517,0.0018763710977509,0.3193359375,5
523,0.1109619140625,0.2845925092697143,0.4433960616588592,0.0019898237660527,0.33056640625,5
525,0.11553955078125,0.3195261061191559,0.4575476348400116,0.00222535780631,0.33984375,5
527,0.1146240234375,0.3002715706825256,0.4443418383598327,0.0019590270239859,0.32763671875,5
529,0.1146240234375,0.3203207850456238,0.4351232349872589,0.002017768099904,0.318603515625,5
531,0.1162109375,0.3305393159389496,0.454422265291214,0.0020296780858188,0.336181640625,5
533,0.1146240234375,0.2925530076026916,0.4369966685771942,0.0019380602752789,0.3203125,5
535,0.11669921875,0.332575261592865,0.4448597431182861,0.0019886547233909,0.326171875,5
537,0.11944580078125,0.3221662938594818,0.4518596231937408,0.0019084563245996,0.33056640625,5
539,0.10223388671875,0.277539998292923,0.44471475481987,0.0020878077484667,0.34033203125,5
541,0.09625244140625,0.294553279876709,0.4296779632568359,0.0019435890717431,0.33154296875,5
543,0.10369873046875,0.2731681168079376,0.4466702938079834,0.0018460603896528,0.341064453125,5
545,0.08856201171875,0.3059601783752441,0.4072367250919342,0.0019632964394986,0.316650390625,5
547,0.10369873046875,0.2773414552211761,0.4570412337779999,0.002207237528637,0.35107421875,5
549,0.09503173828125,0.28960782289505,0.4289878606796264,0.0019859054591506,0.33203125,5
551,0.0819091796875,0.3250025808811188,0.4146651029586792,0.0020674506668001,0.33056640625,5
553,0.08544921875,0.3128965198993683,0.428079217672348,0.0020538293756544,0.340576171875,5
555,0.0982666015625,0.2882905900478363,0.4237987995147705,0.0019237872911617,0.32373046875,5
558,0.07342529296875,0.3451428413391113,0.4181316494941711,0.0021160191390663,0.342529296875,6
560,0.09515380859375,0.2915613055229187,0.4046420753002167,0.001810049987398,0.3076171875,6
562,0.1060791015625,0.2758834958076477,0.4286842942237854,0.0019264863803982,0.32080078125,6
564,0.10137939453125,0.2854998707771301,0.4361627101898193,0.0018365520518273,0.3330078125,6
566,0.1053466796875,0.2724539637565613,0.4242630898952484,0.0018998138839378,0.31689453125,6
568,0.09161376953125,0.3206102848052978,0.408400297164917,0.0019061466446146,0.31494140625,6
570,0.10107421875,0.2874912619590759,0.4365868270397186,0.0020165285095572,0.33349609375,6
572,0.0814208984375,0.3232192993164062,0.4012376964092254,0.0018236336763948,0.31787109375,6
574,0.1138916015625,0.2678986191749573,0.4194042384624481,0.0019237577216699,0.3037109375,6
576,0.11163330078125,0.2864097952842712,0.4342065155506134,0.0018334770575165,0.32080078125,6
578,0.11785888671875,0.2881874442100525,0.4395612180233001,0.0018170732073485,0.31982421875,6
580,0.09716796875,0.2826251089572906,0.4142352938652038,0.0018817792879417,0.315185546875,6
582,0.107421875,0.292582631111145,0.4433379173278808,0.0021758105140179,0.333740234375,6
584,0.1142578125,0.3118869364261627,0.4333066940307617,0.0019102217629551,0.317138671875,6
586,0.1168212890625,0.2867941856384277,0.4616052508354187,0.0021325980778783,0.3427734375,6
588,0.1190185546875,0.3011423051357269,0.4371852874755859,0.0021267025731503,0.31591796875,6
590,0.1187744140625,0.3176612854003906,0.4442993402481079,0.0019165204139426,0.32373046875,6
592,0.1085205078125,0.2745182514190674,0.4331443905830383,0.0019920440390706,0.32275390625,6
594,0.09124755859375,0.3068533837795257,0.4093687534332275,0.0018980435561388,0.316162109375,6
596,0.1065673828125,0.2719897031784057,0.4232173860073089,0.0018306530546396,0.314697265625,6
598,0.1180419921875,0.3416700065135956,0.443057507276535,0.0021395357325673,0.32275390625,6
600,0.11944580078125,0.3309026956558227,0.4441335797309875,0.0019949025008827,0.32275390625,6
602,0.10821533203125,0.2813044488430023,0.4337275326251983,0.001842756406404,0.32373046875,6
604,0.10955810546875,0.2687836289405823,0.4299213588237762,0.001942841336131,0.318359375,6
606,0.0948486328125,0.2961357235908508,0.4047945439815521,0.0019625050481408,0.30810546875,6
608,0.089111328125,0.3078482151031494,0.4304368495941162,0.0019700522534549,0.33935546875,6
610,0.0926513671875,0.304134726524353,0.4189492166042328,0.0019570172298699,0.32421875,6
612,0.09033203125,0.2994372248649597,0.4256365597248077,0.0018084457842633,0.33349609375,6
614,0.0963134765625,0.2918787002563476,0.4208229780197143,0.0018776644719764,0.32275390625,6
616,0.1087646484375,0.2637593448162079,0.4542821049690246,0.0021336784120649,0.34326171875,6
618,0.0970458984375,0.285370796918869,0.4071538746356964,0.0018804303836077,0.30810546875,6
620,0.1143798828125,0.2556609809398651,0.4360475540161133,0.0019655264914035,0.319580078125,6
622,0.11102294921875,0.3312519788742065,0.4216538071632385,0.0017319219186902,0.308837890625,6
