Step,autoenc_loss,critic_loss,epoch
553,0.08380126953125,0.0407842248678207,50.0
555,0.0833740234375,0.0506464764475822,50.0
558,0.0830078125,0.0427216328680515,51.0
560,0.08843994140625,0.0459602661430835,51.0
562,0.09136962890625,0.0561299696564674,51.0
564,0.083740234375,0.0383070930838584,51.0
566,0.08990478515625,0.04178312048316,51.0
568,0.080322265625,0.0413549244403839,51.0
570,0.105712890625,0.0579161643981933,51.0
572,0.0743408203125,0.0493209585547447,51.0
574,0.08209228515625,0.0667774379253387,51.0
576,0.07354736328125,0.0413645431399345,51.0
578,0.08673095703125,0.0491237267851829,51.0
580,0.080078125,0.0333553031086921,51.0
582,0.07550048828125,0.045221135020256,51.0
584,0.070068359375,0.0555907487869262,51.0
586,0.08355712890625,0.0598536357283592,51.0
588,0.091796875,0.0606287121772766,51.0
590,0.07659912109375,0.0427943356335163,51.0
592,0.0911865234375,0.0441762618720531,51.0
594,0.0732421875,0.043052814900875,51.0
596,0.08270263671875,0.0377661623060703,51.0
598,0.0860595703125,0.0495804101228714,51.0
600,0.08612060546875,0.0577759146690368,51.0
602,0.0797119140625,0.0409209541976451,51.0
604,0.0811767578125,0.0521482937037944,51.0
606,0.08245849609375,0.0454165935516357,51.0
608,0.0850830078125,0.0593002885580062,51.0
610,0.086181640625,0.0406924672424793,51.0
612,0.08502197265625,0.0579287484288215,51.0
614,0.08782958984375,0.0499705076217651,51.0
616,0.0794677734375,0.0563478246331214,51.0
618,0.083740234375,0.0317102037370204,51.0
620,0.09197998046875,0.0569755584001541,51.0
622,0.0860595703125,0.045061357319355,51.0
624,0.07958984375,0.0517740100622177,51.0
626,0.07586669921875,0.0536386966705322,51.0
628,0.09197998046875,0.0325172953307628,51.0
630,0.076904296875,0.0374731235206127,51.0
632,0.0814208984375,0.0463846735656261,51.0
634,0.07940673828125,0.0478108264505863,51.0
636,0.07501220703125,0.0519702658057212,51.0
638,0.08087158203125,0.0582090280950069,51.0
640,0.0902099609375,0.0433135107159614,51.0
642,0.08367919921875,0.0465181954205036,51.0
644,0.079345703125,0.068446472287178,51.0
646,0.08258056640625,0.0385210625827312,51.0
648,0.08013916015625,0.0372224003076553,51.0
651,0.08203125,0.0418340004980564,52.0
653,0.0811767578125,0.0374118387699127,52.0
655,0.0755615234375,0.024544658139348,52.0
657,0.08392333984375,0.0499966740608215,52.0
659,0.09130859375,0.0297960508614778,52.0
661,0.07611083984375,0.059890616685152,52.0
663,0.08294677734375,0.0398544743657112,52.0
665,0.076416015625,0.0484148040413856,52.0
667,0.0828857421875,0.048756331205368,52.0
669,0.08343505859375,0.0483064465224742,52.0
671,0.08123779296875,0.0406676307320594,52.0
673,0.08721923828125,0.0516907162964344,52.0
675,0.08612060546875,0.0396860241889953,52.0
677,0.07757568359375,0.0370563566684722,52.0
679,0.0921630859375,0.0465568974614143,52.0
681,0.0836181640625,0.0567735396325588,52.0
683,0.08465576171875,0.0565198324620723,52.0
685,0.07391357421875,0.047229167073965,52.0
687,0.08477783203125,0.0452073663473129,52.0
689,0.07415771484375,0.049771960824728,52.0
691,0.0777587890625,0.060224387794733,52.0
693,0.075439453125,0.0383044891059398,52.0
695,0.0777587890625,0.0471361875534057,52.0
697,0.07916259765625,0.0503215640783309,52.0
699,0.08636474609375,0.0407260283827781,52.0
701,0.082763671875,0.034627940505743,52.0
703,0.08782958984375,0.0466208085417747,52.0
705,0.08856201171875,0.0390866249799728,52.0
707,0.08599853515625,0.0506437830626964,52.0
709,0.07879638671875,0.0489771924912929,52.0
711,0.077880859375,0.0577329918742179,52.0
713,0.09332275390625,0.0527676790952682,52.0
715,0.080810546875,0.0418283864855766,52.0
717,0.0845947265625,0.0380140841007232,52.0
719,0.08367919921875,0.0569159984588623,52.0
721,0.08294677734375,0.0438965111970901,52.0
723,0.09490966796875,0.0441028177738189,52.0
725,0.07928466796875,0.0521768182516098,52.0
727,0.08782958984375,0.0386846847832202,52.0
729,0.08514404296875,0.0305120237171649,52.0
731,0.07879638671875,0.0295084491372108,52.0
733,0.08453369140625,0.0503361523151397,52.0
735,0.09075927734375,0.0392246693372726,52.0
737,0.0804443359375,0.0350808538496494,52.0
739,0.07666015625,0.0318374261260032,52.0
741,0.08074951171875,0.046474739909172,52.0
744,0.08221435546875,0.0566141605377197,53.0
746,0.0777587890625,0.0572778284549713,53.0
748,0.08868408203125,0.0694650113582611,53.0
750,0.076904296875,0.054074041545391,53.0
752,0.07794189453125,0.0489399768412113,53.0
754,0.088623046875,0.036447174847126,53.0
756,0.0865478515625,0.0540137887001037,53.0
758,0.08404541015625,0.0413279235363006,53.0
760,0.082275390625,0.0504395924508571,53.0
762,0.0848388671875,0.0446289405226707,53.0
764,0.07867431640625,0.0358253829181194,53.0
766,0.082763671875,0.0330507978796958,53.0
768,0.0770263671875,0.0375894866883754,53.0
770,0.0865478515625,0.0307839214801788,53.0
772,0.08984375,0.0411297678947448,53.0
774,0.09063720703125,0.0301525816321373,53.0
776,0.0806884765625,0.05688202008605,53.0
778,0.08245849609375,0.0539565905928611,53.0
780,0.091064453125,0.0401614233851432,53.0
782,0.0814208984375,0.0443519987165927,53.0
784,0.0826416015625,0.0446323379874229,53.0
786,0.0789794921875,0.0430459529161453,53.0
788,0.09405517578125,0.0438296273350715,53.0
790,0.07391357421875,0.0374167524278163,53.0
792,0.0872802734375,0.0382012352347373,53.0
794,0.0784912109375,0.0379153341054916,53.0
796,0.086181640625,0.0597857497632503,53.0
798,0.08392333984375,0.0638258382678031,53.0
800,0.0809326171875,0.0406299270689487,53.0
802,0.0863037109375,0.0457339435815811,53.0
804,0.08331298828125,0.0394385382533073,53.0
806,0.08642578125,0.0692510306835174,53.0
808,0.082275390625,0.0517471469938755,53.0
810,0.09466552734375,0.0506618395447731,53.0
812,0.08795166015625,0.0598992258310318,53.0
814,0.08856201171875,0.0533675923943519,53.0
816,0.0858154296875,0.036931749433279,53.0
818,0.08087158203125,0.0563424751162529,53.0
820,0.08111572265625,0.0496073551476001,53.0
822,0.07843017578125,0.0555468723177909,53.0
824,0.07623291015625,0.0532844960689544,53.0
826,0.08197021484375,0.0327022224664688,53.0
828,0.0887451171875,0.0508273318409919,53.0
830,0.0772705078125,0.0856019556522369,53.0
832,0.078857421875,0.0450348928570747,53.0
834,0.078125,0.049037117511034,53.0
837,0.0804443359375,0.0493682473897933,54.0
839,0.08197021484375,0.0436354093253612,54.0
841,0.07891845703125,0.0513358637690544,54.0
843,0.0784912109375,0.0409280769526958,54.0
845,0.08489990234375,0.038504634052515,54.0
847,0.079345703125,0.0581917650997638,54.0
849,0.07733154296875,0.0514294430613517,54.0
851,0.0972900390625,0.0443270877003669,54.0
853,0.077880859375,0.0332913249731063,54.0
855,0.0826416015625,0.0374983362853527,54.0
857,0.08184814453125,0.0517054349184036,54.0
859,0.08203125,0.0476048067212104,54.0
861,0.0810546875,0.0387046299874782,54.0
863,0.0806884765625,0.0460541769862175,54.0
865,0.07794189453125,0.0396902784705162,54.0
867,0.08135986328125,0.0357377082109451,54.0
869,0.07611083984375,0.0412524007260799,54.0
871,0.07806396484375,0.0310279261320829,54.0
873,0.07257080078125,0.0359999611973762,54.0
875,0.07763671875,0.041053045541048,54.0
877,0.07830810546875,0.0490003786981105,54.0
879,0.0841064453125,0.03935407102108,54.0
881,0.0833740234375,0.0328618474304676,54.0
883,0.08087158203125,0.0546546317636966,54.0
885,0.08428955078125,0.0296354889869689,54.0
887,0.0885009765625,0.0478175207972526,54.0
889,0.08685302734375,0.0402541384100914,54.0
891,0.0777587890625,0.0533695146441459,54.0
893,0.07489013671875,0.0526237152516841,54.0
895,0.08343505859375,0.0676353126764297,54.0
897,0.07861328125,0.0471512675285339,54.0
899,0.0762939453125,0.0503306500613689,54.0
901,0.0791015625,0.0434513762593269,54.0
903,0.07647705078125,0.0310079883784055,54.0
905,0.07598876953125,0.0466971509158611,54.0
907,0.09033203125,0.0641994476318359,54.0
909,0.07421875,0.0359916687011718,54.0
911,0.0858154296875,0.0434152781963348,54.0
913,0.076904296875,0.0465151667594909,54.0
915,0.078125,0.0508932322263717,54.0
917,0.08172607421875,0.0489535331726074,54.0
919,0.082763671875,0.0298541337251663,54.0
921,0.08050537109375,0.0332439243793487,54.0
923,0.0885009765625,0.0586594976484775,54.0
925,0.08868408203125,0.0644705966114997,54.0
927,0.098876953125,0.0336955040693283,54.0
930,0.0738525390625,0.0405567549169063,55.0
932,0.08404541015625,0.05742122605443,55.0
934,0.08148193359375,0.0381325706839561,55.0
936,0.06927490234375,0.0388285368680954,55.0
938,0.08172607421875,0.0383273735642433,55.0
940,0.09173583984375,0.0336377061903476,55.0
942,0.0882568359375,0.0262578651309013,55.0
944,0.08319091796875,0.0468418560922145,55.0
946,0.08038330078125,0.0357749238610267,55.0
948,0.08258056640625,0.0586580336093902,55.0
950,0.07415771484375,0.0354513153433799,55.0
952,0.08966064453125,0.0452388189733028,55.0
954,0.0819091796875,0.0398020967841148,55.0
956,0.08135986328125,0.0473848544061183,55.0
958,0.07080078125,0.0369378179311752,55.0
960,0.07855224609375,0.0359730757772922,55.0
962,0.085205078125,0.0596767142415046,55.0
964,0.07098388671875,0.0586874112486839,55.0
966,0.0924072265625,0.0525845736265182,55.0
968,0.07769775390625,0.0380754023790359,55.0
970,0.07867431640625,0.0508722439408302,55.0
972,0.0838623046875,0.0411995165050029,55.0
974,0.08197021484375,0.0507960245013237,55.0
976,0.08343505859375,0.0528581999242305,55.0
978,0.081298828125,0.0421575680375099,55.0
980,0.08172607421875,0.054923478513956,55.0
982,0.0758056640625,0.0420325435698032,55.0
984,0.08575439453125,0.0533507317304611,55.0
986,0.08013916015625,0.0503368824720382,55.0
988,0.07562255859375,0.0751439779996872,55.0
990,0.08001708984375,0.0406907312572002,55.0
992,0.07379150390625,0.0460531488060951,55.0
994,0.091064453125,0.039175558835268,55.0
996,0.07269287109375,0.0282775089144706,55.0
998,0.08270263671875,0.0563113912940025,55.0
1000,0.08477783203125,0.0541860535740852,55.0
1002,0.08612060546875,0.0476415827870368,55.0
1004,0.08612060546875,0.0573069490492343,55.0
1006,0.08203125,0.0531387701630592,55.0
1008,0.0804443359375,0.0461179688572883,55.0
1010,0.074951171875,0.0388356745243072,55.0
1012,0.088134765625,0.0689349472522735,55.0
1014,0.08099365234375,0.0636193826794624,55.0
1016,0.0877685546875,0.055599994957447,55.0
1018,0.0853271484375,0.0428037419915199,55.0
1021,0.08349609375,0.0485777333378791,56.0
1023,0.09173583984375,0.0495078936219215,56.0
1025,0.07598876953125,0.0472938790917396,56.0
1027,0.0771484375,0.0536170527338981,56.0
1029,0.08038330078125,0.0433656498789787,56.0
1031,0.0819091796875,0.0303747840225696,56.0
1033,0.0836181640625,0.0577158778905868,56.0
1035,0.0880126953125,0.0515053831040859,56.0
1037,0.07513427734375,0.0740184560418129,56.0
1039,0.087158203125,0.0517436638474464,56.0
1041,0.07940673828125,0.053194273263216,56.0
1043,0.09906005859375,0.0406310111284256,56.0
1045,0.08837890625,0.0579349994659423,56.0
1047,0.08807373046875,0.0476845428347587,56.0
1049,0.07757568359375,0.0446847602725029,56.0
1051,0.08251953125,0.0452331379055976,56.0
1053,0.0758056640625,0.0419192984700202,56.0
1055,0.08636474609375,0.0513305999338626,56.0
1057,0.0853271484375,0.0501966699957847,56.0
1059,0.07537841796875,0.0277444012463092,56.0
1061,0.0809326171875,0.0409619323909282,56.0
1063,0.07745361328125,0.0429829061031341,56.0
1065,0.0789794921875,0.0285220872610807,56.0
1067,0.08209228515625,0.0406710430979728,56.0
1069,0.07904052734375,0.0371928587555885,56.0
1071,0.082275390625,0.0522322580218315,56.0
1073,0.081787109375,0.0512209683656692,56.0
1075,0.08538818359375,0.0442929416894912,56.0
1077,0.07977294921875,0.0353083238005638,56.0
1079,0.0777587890625,0.0525266304612159,56.0
1081,0.07281494140625,0.0512106753885746,56.0
1083,0.08740234375,0.0507856458425521,56.0
1085,0.07373046875,0.0538194067776203,56.0
1087,0.07952880859375,0.0469525903463363,56.0
1089,0.07763671875,0.0344476923346519,56.0
1091,0.07415771484375,0.0292502734810113,56.0
1093,0.087646484375,0.0497269742190837,56.0
1095,0.08221435546875,0.0438694506883621,56.0
1097,0.076904296875,0.0322885364294052,56.0
1099,0.08502197265625,0.0367513783276081,56.0
1101,0.0748291015625,0.0345836207270622,56.0
1103,0.08148193359375,0.0398101322352886,56.0
1105,0.08270263671875,0.0590690150856971,56.0
1107,0.0811767578125,0.0589144453406333,56.0
1109,0.0855712890625,0.0391317754983902,56.0
1111,0.07763671875,0.0284223724156618,56.0
1114,0.0743408203125,0.0342708230018615,57.0
1116,0.07952880859375,0.0482432097196579,57.0
1118,0.08465576171875,0.0382316336035728,57.0
1120,0.0728759765625,0.0502990037202835,57.0
1122,0.080322265625,0.0479647070169448,57.0
1124,0.0806884765625,0.0585803240537643,57.0
1126,0.08544921875,0.0280813015997409,57.0
1128,0.0816650390625,0.0501475781202316,57.0
1130,0.0771484375,0.0453963130712509,57.0
1132,0.080078125,0.0491559170186519,57.0
1134,0.08001708984375,0.0317368581891059,57.0
1136,0.0740966796875,0.0620855763554573,57.0
1138,0.0797119140625,0.0355846546590328,57.0
1140,0.0802001953125,0.0720087513327598,57.0
1142,0.0843505859375,0.0460811480879783,57.0
1144,0.0770263671875,0.0500419065356254,57.0
1146,0.07867431640625,0.0451558083295822,57.0
1148,0.07257080078125,0.0393548272550106,57.0
1150,0.08428955078125,0.0324010998010635,57.0
1152,0.07958984375,0.0619713887572288,57.0
1154,0.08258056640625,0.0295012705028057,57.0
1156,0.08319091796875,0.0539895594120025,57.0
1158,0.0743408203125,0.0322164893150329,57.0
1160,0.08123779296875,0.0407512933015823,57.0
1162,0.086669921875,0.0278011970221996,57.0
1164,0.08233642578125,0.0403171926736831,57.0
1166,0.07806396484375,0.0306486692279577,57.0
1168,0.08489990234375,0.0392971262335777,57.0
1170,0.08349609375,0.0719310939311981,57.0
1172,0.08062744140625,0.0430661253631114,57.0
1174,0.08087158203125,0.0504953972995281,57.0
1176,0.07501220703125,0.0595307052135467,57.0
1178,0.08258056640625,0.0515889376401901,57.0
1180,0.080810546875,0.0295770484954118,57.0
1182,0.0802001953125,0.0345695950090885,57.0
1184,0.081787109375,0.0519922897219657,57.0
1186,0.0758056640625,0.0387872196733951,57.0
1188,0.0791015625,0.041676789522171,57.0
1190,0.074462890625,0.0310714561492204,57.0
1192,0.073974609375,0.0392580851912498,57.0
1194,0.08197021484375,0.0351559743285179,57.0
1196,0.074462890625,0.0526217147707939,57.0
1198,0.08367919921875,0.0408219397068023,57.0
1200,0.0806884765625,0.0352285578846931,57.0
1202,0.07635498046875,0.0524927861988544,57.0
1204,0.07745361328125,0.0357255674898624,57.0
1207,0.073486328125,0.0352232307195663,58.0
1209,0.07940673828125,0.0464616902172565,58.0
1211,0.075439453125,0.0463148579001426,58.0
1213,0.07598876953125,0.0382777489721775,58.0
1215,0.07733154296875,0.0325606688857078,58.0
1217,0.08428955078125,0.0321004875004291,58.0
1219,0.0819091796875,0.0517618656158447,58.0
1221,0.07623291015625,0.0388304702937603,58.0
1223,0.0762939453125,0.0381973646581172,58.0
1225,0.07781982421875,0.0415469035506248,58.0
1227,0.07177734375,0.0555011816322803,58.0
1229,0.07855224609375,0.0418680682778358,58.0
1231,0.08074951171875,0.0483891069889068,58.0
1233,0.0728759765625,0.0345010347664356,58.0
1235,0.076416015625,0.039550669491291,58.0
1237,0.0782470703125,0.0536404959857463,58.0
